16,19,5,C001,2190715.130,747557.220,1587.373,UTM,13
16,19,5,C002,2190511.434,746507.246,1594.199,UTM,13
16,19,5,C003,2189367.765,745594.783,1756.081,UTM,13
16,19,5,C004,2188700.409,746147.576,1720.002,UTM,13
16,19,6,C007,2197674.482,747589.713,1859.539,UTM,13
16,19,6,C008,2196211.339,748030.002,1838.684,UTM,13
16,19,7,C020,2196371.873,743160.741,1638.494,UTM,13
16,19,7,C021,2196836.708,742603.365,1594.014,UTM,13
16,19,8,C016,2195591.192,740137.705,1622.703,UTM,13
16,19,8,C017,2197095.971,739569.638,1617.978,UTM,13
16,19,12,C009,2186935.205,741683.259,2040.342,UTM,13
16,19,12,C010,2187126.285,740456.105,2065.754,UTM,13
16,19,14,C012,2193543.179,750195.223,1698.746,UTM,13
16,19,14,C013,2194062.092,748780.849,1591.234,UTM,13
16,19,16,259,2186457.878,747719.803,1657.328,UTM,13
16,19,16,1000,2187694.960,748703.767,1630.617,UTM,13
16,19,16,1002,2187766.402,748886.294,1614.387,UTM,13
16,19,16,1007,2187874.382,747739.961,1677.878,UTM,13
16,19,16,1009,2187815.102,747998.893,1667.241,UTM,13
16,19,16,1010,2187909.847,748190.684,1658.309,UTM,13
16,19,16,1012,2188582.083,748204.650,1588.861,UTM,13
16,19,16,1013,2185741.947,747244.409,1677.495,UTM,13
16,19,16,1015,2185951.072,748099.137,1661.255,UTM,13
16,19,16,3149,2188022.422,748168.407,1635.696,UTM,13
16,19,16,3150,2187985.541,748193.787,1635.845,UTM,13
16,19,16,3196,2187783.276,748204.020,1633.575,UTM,13
16,19,16,C022,2186994.076,748480.306,1613.692,UTM,13
16,19,16,C023,2186375.558,747958.355,1646.597,UTM,13
16,19,17,C018,2191076.949,744863.445,1614.241,UTM,13
16,19,17,C019,2192170.831,744357.827,1613.727,UTM,13
16,20,1,C023,2209201.641,271947.159,1844.879,UTM,14
16,20,1,C024,2209092.356,271304.723,1839.155,UTM,14
16,20,2,C019,2201401.791,280327.342,1846.614,UTM,14
16,20,2,C020,2201261.341,279433.195,1950.562,UTM,14
16,20,3,C009,2209427.767,269154.402,1903.499,UTM,14
16,20,3,C010,2208770.485,268814.966,1825.094,UTM,14
16,20,4,C013,2211100.703,273029.458,1827.959,UTM,14
16,20,4,C014,2210486.055,272804.062,1827.782,UTM,14
16,20,5,C005,2218697.518,275946.259,1826.145,UTM,14
16,20,5,C006,2218784.647,275303.436,1837.628,UTM,14
16,20,6,C011,2222143.827,274479.313,1848.559,UTM,14
16,20,6,C012,2220974.019,274608.369,1829.005,UTM,14
16,20,7,C003,2222774.038,273453.566,1862.559,UTM,14
16,20,7,C004,2222897.003,271989.452,1895.817,UTM,14
16,20,8,C017,2217986.198,274198.896,1841.105,UTM,14
16,20,8,C018,2218291.604,274937.897,1835.359,UTM,14
16,22,1,C022,2168857.395,291679.739,1507.559,UTM,14
16,22,1,C023,2168535.091,290610.575,1529.041,UTM,14
16,22,8,C018,2180252.265,283638.64,2030.288,UTM,14
16,22,8,C019,2178836.651,283940.053,1982.923,UTM,14
16,22,8,C020,2179880.179,280391.841,2084.8,UTM,14
16,22,8,C021,2179237.792,279950.371,2106.493,UTM,14
16,22,9,C024,2177424.13,283491.473,1968.376,UTM,14
16,22,9,C025,2177245.813,282586.417,2049.164,UTM,14
16,22,9,C063,2191133.051,276711.11,1831.643,UTM,14
16,22,9,C064,2190810.567,276187.806,1833.198,UTM,14
16,22,10,C014,2183385.545,281452.539,1894.959,UTM,14
16,22,10,C015,2182816.778,281816.787,1916.203,UTM,14
16,22,11,1110.000,2177225.132,285416.036,2001.493,UTM,14
16,22,11,1111.000,2176652.48,285351.467,2058.41,UTM,14
16,22,13,C026,2187960.472,286153.551,1866.962,UTM,14
16,22,13,C027,2188462.722,286948.877,1870.956,UTM,14
16,22,15,C012,2175406.5,287101.881,2146.627,UTM,14
16,22,15,C013,2173602.748,289134.606,2285.257,UTM,14
16,22,17,C005,2187470.001,285296.887,1856.362,UTM,14
16,22,17,C006,2187031.698,284188.041,1853.094,UTM,14
16,22,18,C002,2188974.387,285627.038,1960.286,UTM,14
16,22,18,C003,2188532.179,286273.933,1930.289,UTM,14
16,22,25,C025,2187545.579,283589.174,1885.422,UTM,14
16,22,25,C026,2187135.909,282935.389,1886.752,UTM,14
16,22,29,C028,2183579.646,278039.389,1919.174,UTM,14
16,22,29,C029,2183041.445,278919.485,1901.057,UTM,14
